NA20361	ASW	AFR	African Ancestry in Southwest US
NA20360	ASW	AFR	African Ancestry in Southwest US
NA20363	ASW	AFR	African Ancestry in Southwest US
NA20362	ASW	AFR	African Ancestry in Southwest US
NA20413	ASW	AFR	African Ancestry in Southwest US
NA19835	ASW	AFR	African Ancestry in Southwest US
NA19834	ASW	AFR	African Ancestry in Southwest US
NA19836	ASW	AFR	African Ancestry in Southwest US
NA19905	ASW	AFR	African Ancestry in Southwest US
NA19904	ASW	AFR	African Ancestry in Southwest US
NA19901	ASW	AFR	African Ancestry in Southwest US
NA19909	ASW	AFR	African Ancestry in Southwest US
NA19908	ASW	AFR	African Ancestry in Southwest US
NA19828	ASW	AFR	African Ancestry in Southwest US
NA19913	ASW	AFR	African Ancestry in Southwest US
NA19916	ASW	AFR	African Ancestry in Southwest US
NA19917	ASW	AFR	African Ancestry in Southwest US
NA19914	ASW	AFR	African Ancestry in Southwest US
NA19915	ASW	AFR	African Ancestry in Southwest US
NA19918	ASW	AFR	African Ancestry in Southwest US
NA19919	ASW	AFR	African Ancestry in Southwest US
HG02477	ACB	AFR	African Caribbean in Barbados
HG02476	ACB	AFR	African Caribbean in Barbados
HG02471	ACB	AFR	African Caribbean in Barbados
HG02470	ACB	AFR	African Caribbean in Barbados
HG02479	ACB	AFR	African Caribbean in Barbados
HG02478	ACB	AFR	African Caribbean in Barbados
HG02511	ACB	AFR	African Caribbean in Barbados
HG01885	ACB	AFR	African Caribbean in Barbados
HG01884	ACB	AFR	African Caribbean in Barbados
HG01887	ACB	AFR	African Caribbean in Barbados
HG01886	ACB	AFR	African Caribbean in Barbados
HG01881	ACB	AFR	African Caribbean in Barbados
HG01880	ACB	AFR	African Caribbean in Barbados
HG01883	ACB	AFR	African Caribbean in Barbados
HG01882	ACB	AFR	African Caribbean in Barbados
HG01889	ACB	AFR	African Caribbean in Barbados
HG01888	ACB	AFR	African Caribbean in Barbados
HG02282	ACB	AFR	African Caribbean in Barbados
HG02283	ACB	AFR	African Caribbean in Barbados
HG02280	ACB	AFR	African Caribbean in Barbados
HG02281	ACB	AFR	African Caribbean in Barbados
HG02284	ACB	AFR	African Caribbean in Barbados
HG01890	ACB	AFR	African Caribbean in Barbados
HG01891	ACB	AFR	African Caribbean in Barbados
HG01896	ACB	AFR	African Caribbean in Barbados
HG01897	ACB	AFR	African Caribbean in Barbados
HG01894	ACB	AFR	African Caribbean in Barbados
HG01895	ACB	AFR	African Caribbean in Barbados
HG01915	ACB	AFR	African Caribbean in Barbados
HG01914	ACB	AFR	African Caribbean in Barbados
HG01912	ACB	AFR	African Caribbean in Barbados
HG02497	ACB	AFR	African Caribbean in Barbados
HG02496	ACB	AFR	African Caribbean in Barbados
HG02255	ACB	AFR	African Caribbean in Barbados
HG02257	ACB	AFR	African Caribbean in Barbados
HG02256	ACB	AFR	African Caribbean in Barbados
HG02258	ACB	AFR	African Caribbean in Barbados
HG02489	ACB	AFR	African Caribbean in Barbados
HG02484	ACB	AFR	African Caribbean in Barbados
HG02485	ACB	AFR	African Caribbean in Barbados
HG02486	ACB	AFR	African Caribbean in Barbados
HG02480	ACB	AFR	African Caribbean in Barbados
HG02481	ACB	AFR	African Caribbean in Barbados
HG01879	ACB	AFR	African Caribbean in Barbados
HG02013	ACB	AFR	African Caribbean in Barbados
HG02012	ACB	AFR	African Caribbean in Barbados
HG02011	ACB	AFR	African Caribbean in Barbados
HG02010	ACB	AFR	African Caribbean in Barbados
HG02014	ACB	AFR	African Caribbean in Barbados
HG02343	ACB	AFR	African Caribbean in Barbados
HG02323	ACB	AFR	African Caribbean in Barbados
HG02322	ACB	AFR	African Caribbean in Barbados
HG02009	ACB	AFR	African Caribbean in Barbados
HG02580	ACB	AFR	African Caribbean in Barbados
HG01916	ACB	AFR	African Caribbean in Barbados
HG02108	ACB	AFR	African Caribbean in Barbados
HG02107	ACB	AFR	African Caribbean in Barbados
HG01959	ACB	AFR	African Caribbean in Barbados
HG01958	ACB	AFR	African Caribbean in Barbados
HG02111	ACB	AFR	African Caribbean in Barbados
HG02419	ACB	AFR	African Caribbean in Barbados
HG02309	ACB	AFR	African Caribbean in Barbados
HG02308	ACB	AFR	African Caribbean in Barbados
HG02307	ACB	AFR	African Caribbean in Barbados
HG02577	ACB	AFR	African Caribbean in Barbados
HG02318	ACB	AFR	African Caribbean in Barbados
HG02314	ACB	AFR	African Caribbean in Barbados
HG02315	ACB	AFR	African Caribbean in Barbados
HG02316	ACB	AFR	African Caribbean in Barbados
HG02317	ACB	AFR	African Caribbean in Barbados
HG02549	ACB	AFR	African Caribbean in Barbados
HG02541	ACB	AFR	African Caribbean in Barbados
HG02545	ACB	AFR	African Caribbean in Barbados
HG02547	ACB	AFR	African Caribbean in Barbados
HG02546	ACB	AFR	African Caribbean in Barbados
HG01960	ACB	AFR	African Caribbean in Barbados
HG02145	ACB	AFR	African Caribbean in Barbados
HG02144	ACB	AFR	African Caribbean in Barbados
HG02143	ACB	AFR	African Caribbean in Barbados
HG02095	ACB	AFR	African Caribbean in Barbados
HG02325	ACB	AFR	African Caribbean in Barbados
HG02321	ACB	AFR	African Caribbean in Barbados
HG02433	ACB	AFR	African Caribbean in Barbados
HG02436	ACB	AFR	African Caribbean in Barbados
HG02557	ACB	AFR	African Caribbean in Barbados
HG02554	ACB	AFR	African Caribbean in Barbados
HG02555	ACB	AFR	African Caribbean in Barbados
HG02558	ACB	AFR	African Caribbean in Barbados
HG02559	ACB	AFR	African Caribbean in Barbados
HG01990	ACB	AFR	African Caribbean in Barbados
HG02332	ACB	AFR	African Caribbean in Barbados
HG02330	ACB	AFR	African Caribbean in Barbados
HG02337	ACB	AFR	African Caribbean in Barbados
HG02334	ACB	AFR	African Caribbean in Barbados
HG02339	ACB	AFR	African Caribbean in Barbados
HG02428	ACB	AFR	African Caribbean in Barbados
HG02429	ACB	AFR	African Caribbean in Barbados
HG02427	ACB	AFR	African Caribbean in Barbados
HG02420	ACB	AFR	African Caribbean in Barbados
HG01988	ACB	AFR	African Caribbean in Barbados
HG01989	ACB	AFR	African Caribbean in Barbados
HG01985	ACB	AFR	African Caribbean in Barbados
HG01986	ACB	AFR	African Caribbean in Barbados
HG01987	ACB	AFR	African Caribbean in Barbados
HG01956	ACB	AFR	African Caribbean in Barbados
HG02451	ACB	AFR	African Caribbean in Barbados
HG02450	ACB	AFR	African Caribbean in Barbados
HG02455	ACB	AFR	African Caribbean in Barbados
HG02536	ACB	AFR	African Caribbean in Barbados
HG02537	ACB	AFR	African Caribbean in Barbados
HG02439	ACB	AFR	African Caribbean in Barbados
HG02449	ACB	AFR	African Caribbean in Barbados
HG02442	ACB	AFR	African Caribbean in Barbados
HG02445	ACB	AFR	African Caribbean in Barbados
HG02508	ACB	AFR	African Caribbean in Barbados
HG02505	ACB	AFR	African Caribbean in Barbados
HG02501	ACB	AFR	African Caribbean in Barbados
HG02502	ACB	AFR	African Caribbean in Barbados
HG02055	ACB	AFR	African Caribbean in Barbados
HG02054	ACB	AFR	African Caribbean in Barbados
HG02053	ACB	AFR	African Caribbean in Barbados
HG02052	ACB	AFR	African Caribbean in Barbados
HG02051	ACB	AFR	African Caribbean in Barbados
HG03270	ESN	AFR	Esan in Nigeria
HG03271	ESN	AFR	Esan in Nigeria
HG03272	ESN	AFR	Esan in Nigeria
HG03279	ESN	AFR	Esan in Nigeria
HG02924	ESN	AFR	Esan in Nigeria
HG02923	ESN	AFR	Esan in Nigeria
HG02922	ESN	AFR	Esan in Nigeria
HG02938	ESN	AFR	Esan in Nigeria
HG02939	ESN	AFR	Esan in Nigeria
HG03103	ESN	AFR	Esan in Nigeria
HG03280	ESN	AFR	Esan in Nigeria
HG03520	ESN	AFR	Esan in Nigeria
HG03521	ESN	AFR	Esan in Nigeria
HG02945	ESN	AFR	Esan in Nigeria
HG02944	ESN	AFR	Esan in Nigeria
HG02942	ESN	AFR	Esan in Nigeria
HG03298	ESN	AFR	Esan in Nigeria
HG03299	ESN	AFR	Esan in Nigeria
HG03296	ESN	AFR	Esan in Nigeria
HG03297	ESN	AFR	Esan in Nigeria
HG03294	ESN	AFR	Esan in Nigeria
HG03295	ESN	AFR	Esan in Nigeria
HG03293	ESN	AFR	Esan in Nigeria
HG03291	ESN	AFR	Esan in Nigeria
HG03519	ESN	AFR	Esan in Nigeria
HG03518	ESN	AFR	Esan in Nigeria
HG03510	ESN	AFR	Esan in Nigeria
HG03513	ESN	AFR	Esan in Nigeria
HG03515	ESN	AFR	Esan in Nigeria
HG03514	ESN	AFR	Esan in Nigeria
HG03517	ESN	AFR	Esan in Nigeria
HG03516	ESN	AFR	Esan in Nigeria
HG03199	ESN	AFR	Esan in Nigeria
HG03198	ESN	AFR	Esan in Nigeria
HG03195	ESN	AFR	Esan in Nigeria
HG03194	ESN	AFR	Esan in Nigeria
HG03197	ESN	AFR	Esan in Nigeria
HG03196	ESN	AFR	Esan in Nigeria
HG03191	ESN	AFR	Esan in Nigeria
HG03190	ESN	AFR	Esan in Nigeria
HG03193	ESN	AFR	Esan in Nigeria
HG03354	ESN	AFR	Esan in Nigeria
HG03352	ESN	AFR	Esan in Nigeria
HG03351	ESN	AFR	Esan in Nigeria
HG03350	ESN	AFR	Esan in Nigeria
HG03176	ESN	AFR	Esan in Nigeria
HG03175	ESN	AFR	Esan in Nigeria
HG03173	ESN	AFR	Esan in Nigeria
HG03172	ESN	AFR	Esan in Nigeria
HG03171	ESN	AFR	Esan in Nigeria
HG03170	ESN	AFR	Esan in Nigeria
HG03123	ESN	AFR	Esan in Nigeria
HG03508	ESN	AFR	Esan in Nigeria
HG02969	ESN	AFR	Esan in Nigeria
HG02968	ESN	AFR	Esan in Nigeria
HG02966	ESN	AFR	Esan in Nigeria
HG02965	ESN	AFR	Esan in Nigeria
HG02964	ESN	AFR	Esan in Nigeria
HG03365	ESN	AFR	Esan in Nigeria
HG03189	ESN	AFR	Esan in Nigeria
HG03368	ESN	AFR	Esan in Nigeria
HG03344	ESN	AFR	Esan in Nigeria
HG03369	ESN	AFR	Esan in Nigeria
HG03341	ESN	AFR	Esan in Nigeria
HG03342	ESN	AFR	Esan in Nigeria
HG03343	ESN	AFR	Esan in Nigeria
HG02981	ESN	AFR	Esan in Nigeria
HG03164	ESN	AFR	Esan in Nigeria
HG03166	ESN	AFR	Esan in Nigeria
HG03167	ESN	AFR	Esan in Nigeria
HG03160	ESN	AFR	Esan in Nigeria
HG03161	ESN	AFR	Esan in Nigeria
HG03162	ESN	AFR	Esan in Nigeria
HG03168	ESN	AFR	Esan in Nigeria
HG03169	ESN	AFR	Esan in Nigeria
HG03202	ESN	AFR	Esan in Nigeria
HG02978	ESN	AFR	Esan in Nigeria
HG02979	ESN	AFR	Esan in Nigeria
HG02970	ESN	AFR	Esan in Nigeria
HG02971	ESN	AFR	Esan in Nigeria
HG02972	ESN	AFR	Esan in Nigeria
HG02973	ESN	AFR	Esan in Nigeria
HG02974	ESN	AFR	Esan in Nigeria
HG02975	ESN	AFR	Esan in Nigeria
HG02976	ESN	AFR	Esan in Nigeria
HG02977	ESN	AFR	Esan in Nigeria
HG03371	ESN	AFR	Esan in Nigeria
HG03370	ESN	AFR	Esan in Nigeria
HG03373	ESN	AFR	Esan in Nigeria
HG03372	ESN	AFR	Esan in Nigeria
HG03374	ESN	AFR	Esan in Nigeria
HG03157	ESN	AFR	Esan in Nigeria
HG03159	ESN	AFR	Esan in Nigeria
HG03158	ESN	AFR	Esan in Nigeria
HG03522	ESN	AFR	Esan in Nigeria
HG02946	ESN	AFR	Esan in Nigeria
HG02941	ESN	AFR	Esan in Nigeria
HG02943	ESN	AFR	Esan in Nigeria
HG02948	ESN	AFR	Esan in Nigeria
HG03366	ESN	AFR	Esan in Nigeria
HG03367	ESN	AFR	Esan in Nigeria
HG03362	ESN	AFR	Esan in Nigeria
HG03363	ESN	AFR	Esan in Nigeria
HG03361	ESN	AFR	Esan in Nigeria
HG03099	ESN	AFR	Esan in Nigeria
HG03140	ESN	AFR	Esan in Nigeria
HG02952	ESN	AFR	Esan in Nigeria
HG02953	ESN	AFR	Esan in Nigeria
HG03313	ESN	AFR	Esan in Nigeria
HG03312	ESN	AFR	Esan in Nigeria
HG03311	ESN	AFR	Esan in Nigeria
HG03310	ESN	AFR	Esan in Nigeria
HG03314	ESN	AFR	Esan in Nigeria
HG02947	ESN	AFR	Esan in Nigeria
HG03139	ESN	AFR	Esan in Nigeria
HG03133	ESN	AFR	Esan in Nigeria
HG03132	ESN	AFR	Esan in Nigeria
HG03131	ESN	AFR	Esan in Nigeria
HG03130	ESN	AFR	Esan in Nigeria
HG03135	ESN	AFR	Esan in Nigeria
HG03134	ESN	AFR	Esan in Nigeria
HG02954	ESN	AFR	Esan in Nigeria
HG03163	ESN	AFR	Esan in Nigeria
HG03300	ESN	AFR	Esan in Nigeria
HG03301	ESN	AFR	Esan in Nigeria
HG03302	ESN	AFR	Esan in Nigeria
HG03303	ESN	AFR	Esan in Nigeria
HG03304	ESN	AFR	Esan in Nigeria
HG03305	ESN	AFR	Esan in Nigeria
HG03306	ESN	AFR	Esan in Nigeria
HG03307	ESN	AFR	Esan in Nigeria
HG03308	ESN	AFR	Esan in Nigeria
HG03309	ESN	AFR	Esan in Nigeria
HG03128	ESN	AFR	Esan in Nigeria
HG03129	ESN	AFR	Esan in Nigeria
HG03120	ESN	AFR	Esan in Nigeria
HG03121	ESN	AFR	Esan in Nigeria
HG03122	ESN	AFR	Esan in Nigeria
HG03124	ESN	AFR	Esan in Nigeria
HG03125	ESN	AFR	Esan in Nigeria
HG03126	ESN	AFR	Esan in Nigeria
HG03127	ESN	AFR	Esan in Nigeria
HG03339	ESN	AFR	Esan in Nigeria
HG03200	ESN	AFR	Esan in Nigeria
HG03203	ESN	AFR	Esan in Nigeria
HG03115	ESN	AFR	Esan in Nigeria
HG03114	ESN	AFR	Esan in Nigeria
HG03117	ESN	AFR	Esan in Nigeria
HG03116	ESN	AFR	Esan in Nigeria
HG03111	ESN	AFR	Esan in Nigeria
HG03110	ESN	AFR	Esan in Nigeria
HG03113	ESN	AFR	Esan in Nigeria
HG03112	ESN	AFR	Esan in Nigeria
HG03119	ESN	AFR	Esan in Nigeria
HG03118	ESN	AFR	Esan in Nigeria
HG03100	ESN	AFR	Esan in Nigeria
HG03101	ESN	AFR	Esan in Nigeria
HG03107	ESN	AFR	Esan in Nigeria
HG03104	ESN	AFR	Esan in Nigeria
HG03105	ESN	AFR	Esan in Nigeria
HG03108	ESN	AFR	Esan in Nigeria
HG03109	ESN	AFR	Esan in Nigeria
HG03267	ESN	AFR	Esan in Nigeria
HG03266	ESN	AFR	Esan in Nigeria
HG03265	ESN	AFR	Esan in Nigeria
HG03269	ESN	AFR	Esan in Nigeria
HG03268	ESN	AFR	Esan in Nigeria
HG03511	ESN	AFR	Esan in Nigeria
HG02980	ESN	AFR	Esan in Nigeria
HG03137	ESN	AFR	Esan in Nigeria
HG03136	ESN	AFR	Esan in Nigeria
HG03493	ESN	AFR	Esan in Nigeria
HG03499	ESN	AFR	Esan in Nigeria
HG03047	GWD	AFR	Gambian in Western Division, The Gambia
HG03049	GWD	AFR	Gambian in Western Division, The Gambia
HG02869	GWD	AFR	Gambian in Western Division, The Gambia
HG02862	GWD	AFR	Gambian in Western Division, The Gambia
HG02860	GWD	AFR	Gambian in Western Division, The Gambia
HG02861	GWD	AFR	Gambian in Western Division, The Gambia
HG03249	GWD	AFR	Gambian in Western Division, The Gambia
HG03248	GWD	AFR	Gambian in Western Division, The Gambia
HG03246	GWD	AFR	Gambian in Western Division, The Gambia
HG03241	GWD	AFR	Gambian in Western Division, The Gambia
HG03240	GWD	AFR	Gambian in Western Division, The Gambia
HG02462	GWD	AFR	Gambian in Western Division, The Gambia
HG02463	GWD	AFR	Gambian in Western Division, The Gambia
HG02461	GWD	AFR	Gambian in Western Division, The Gambia
HG02466	GWD	AFR	Gambian in Western Division, The Gambia
HG02464	GWD	AFR	Gambian in Western Division, The Gambia
HG02465	GWD	AFR	Gambian in Western Division, The Gambia
HG03247	GWD	AFR	Gambian in Western Division, The Gambia
HG03025	GWD	AFR	Gambian in Western Division, The Gambia
HG03024	GWD	AFR	Gambian in Western Division, The Gambia
HG03027	GWD	AFR	Gambian in Western Division, The Gambia
HG03026	GWD	AFR	Gambian in Western Division, The Gambia
HG03029	GWD	AFR	Gambian in Western Division, The Gambia
HG03028	GWD	AFR	Gambian in Western Division, The Gambia
HG02677	GWD	AFR	Gambian in Western Division, The Gambia
HG02676	GWD	AFR	Gambian in Western Division, The Gambia
HG02675	GWD	AFR	Gambian in Western Division, The Gambia
HG02679	GWD	AFR	Gambian in Western Division, The Gambia
HG02678	GWD	AFR	Gambian in Western Division, The Gambia
HG03539	GWD	AFR	Gambian in Western Division, The Gambia
HG03538	GWD	AFR	Gambian in Western Division, The Gambia
HG02703	GWD	AFR	Gambian in Western Division, The Gambia
HG02702	GWD	AFR	Gambian in Western Division, The Gambia
HG02819	GWD	AFR	Gambian in Western Division, The Gambia
HG02818	GWD	AFR	Gambian in Western Division, The Gambia
HG02813	GWD	AFR	Gambian in Western Division, The Gambia
HG02812	GWD	AFR	Gambian in Western Division, The Gambia
HG02811	GWD	AFR	Gambian in Western Division, The Gambia
HG02810	GWD	AFR	Gambian in Western Division, The Gambia
HG02817	GWD	AFR	Gambian in Western Division, The Gambia
HG02816	GWD	AFR	Gambian in Western Division, The Gambia
HG02815	GWD	AFR	Gambian in Western Division, The Gambia
HG02814	GWD	AFR	Gambian in Western Division, The Gambia
HG02807	GWD	AFR	Gambian in Western Division, The Gambia
HG03033	GWD	AFR	Gambian in Western Division, The Gambia
HG03034	GWD	AFR	Gambian in Western Division, The Gambia
HG03035	GWD	AFR	Gambian in Western Division, The Gambia
HG03039	GWD	AFR	Gambian in Western Division, The Gambia
HG02761	GWD	AFR	Gambian in Western Division, The Gambia
HG02763	GWD	AFR	Gambian in Western Division, The Gambia
HG02762	GWD	AFR	Gambian in Western Division, The Gambia
HG02666	GWD	AFR	Gambian in Western Division, The Gambia
HG02667	GWD	AFR	Gambian in Western Division, The Gambia
HG02668	GWD	AFR	Gambian in Western Division, The Gambia
HG02715	GWD	AFR	Gambian in Western Division, The Gambia
HG02716	GWD	AFR	Gambian in Western Division, The Gambia
HG02717	GWD	AFR	Gambian in Western Division, The Gambia
HG02808	GWD	AFR	Gambian in Western Division, The Gambia
HG02809	GWD	AFR	Gambian in Western Division, The Gambia
HG02800	GWD	AFR	Gambian in Western Division, The Gambia
HG02804	GWD	AFR	Gambian in Western Division, The Gambia
HG02805	GWD	AFR	Gambian in Western Division, The Gambia
HG02806	GWD	AFR	Gambian in Western Division, The Gambia
HG03048	GWD	AFR	Gambian in Western Division, The Gambia
HG02758	GWD	AFR	Gambian in Western Division, The Gambia
HG02721	GWD	AFR	Gambian in Western Division, The Gambia
HG02723	GWD	AFR	Gambian in Western Division, The Gambia
HG02722	GWD	AFR	Gambian in Western Division, The Gambia
HG02642	GWD	AFR	Gambian in Western Division, The Gambia
HG02643	GWD	AFR	Gambian in Western Division, The Gambia
HG02646	GWD	AFR	Gambian in Western Division, The Gambia
HG02647	GWD	AFR	Gambian in Western Division, The Gambia
HG02644	GWD	AFR	Gambian in Western Division, The Gambia
HG02645	GWD	AFR	Gambian in Western Division, The Gambia
HG02820	GWD	AFR	Gambian in Western Division, The Gambia
HG02821	GWD	AFR	Gambian in Western Division, The Gambia
HG02585	GWD	AFR	Gambian in Western Division, The Gambia
HG02584	GWD	AFR	Gambian in Western Division, The Gambia
HG02587	GWD	AFR	Gambian in Western Division, The Gambia
HG02586	GWD	AFR	Gambian in Western Division, The Gambia
HG02583	GWD	AFR	Gambian in Western Division, The Gambia
HG02582	GWD	AFR	Gambian in Western Division, The Gambia
HG02589	GWD	AFR	Gambian in Western Division, The Gambia
HG02588	GWD	AFR	Gambian in Western Division, The Gambia
HG02756	GWD	AFR	Gambian in Western Division, The Gambia
HG02757	GWD	AFR	Gambian in Western Division, The Gambia
HG02759	GWD	AFR	Gambian in Western Division, The Gambia
HG02590	GWD	AFR	Gambian in Western Division, The Gambia
HG02596	GWD	AFR	Gambian in Western Division, The Gambia
HG02594	GWD	AFR	Gambian in Western Division, The Gambia
HG02595	GWD	AFR	Gambian in Western Division, The Gambia
HG03242	GWD	AFR	Gambian in Western Division, The Gambia
HG02680	GWD	AFR	Gambian in Western Division, The Gambia
HG02886	GWD	AFR	Gambian in Western Division, The Gambia
HG02837	GWD	AFR	Gambian in Western Division, The Gambia
HG02836	GWD	AFR	Gambian in Western Division, The Gambia
HG02769	GWD	AFR	Gambian in Western Division, The Gambia
HG02768	GWD	AFR	Gambian in Western Division, The Gambia
HG02764	GWD	AFR	Gambian in Western Division, The Gambia
HG02760	GWD	AFR	Gambian in Western Division, The Gambia
HG02569	GWD	AFR	Gambian in Western Division, The Gambia
HG02568	GWD	AFR	Gambian in Western Division, The Gambia
HG02567	GWD	AFR	Gambian in Western Division, The Gambia
HG02563	GWD	AFR	Gambian in Western Division, The Gambia
HG02562	GWD	AFR	Gambian in Western Division, The Gambia
HG02561	GWD	AFR	Gambian in Western Division, The Gambia
HG02839	GWD	AFR	Gambian in Western Division, The Gambia
HG02838	GWD	AFR	Gambian in Western Division, The Gambia
HG02772	GWD	AFR	Gambian in Western Division, The Gambia
HG02773	GWD	AFR	Gambian in Western Division, The Gambia
HG02770	GWD	AFR	Gambian in Western Division, The Gambia
HG02771	GWD	AFR	Gambian in Western Division, The Gambia
HG02574	GWD	AFR	Gambian in Western Division, The Gambia
HG02575	GWD	AFR	Gambian in Western Division, The Gambia
HG02570	GWD	AFR	Gambian in Western Division, The Gambia
HG02571	GWD	AFR	Gambian in Western Division, The Gambia
HG02572	GWD	AFR	Gambian in Western Division, The Gambia
HG02573	GWD	AFR	Gambian in Western Division, The Gambia
HG02798	GWD	AFR	Gambian in Western Division, The Gambia
HG02799	GWD	AFR	Gambian in Western Division, The Gambia
HG03046	GWD	AFR	Gambian in Western Division, The Gambia
HG03045	GWD	AFR	Gambian in Western Division, The Gambia
HG03041	GWD	AFR	Gambian in Western Division, The Gambia
HG03040	GWD	AFR	Gambian in Western Division, The Gambia
HG02892	GWD	AFR	Gambian in Western Division, The Gambia
HG02891	GWD	AFR	Gambian in Western Division, The Gambia
HG02890	GWD	AFR	Gambian in Western Division, The Gambia
HG02897	GWD	AFR	Gambian in Western Division, The Gambia
HG02896	GWD	AFR	Gambian in Western Division, The Gambia
HG02895	GWD	AFR	Gambian in Western Division, The Gambia
HG03540	GWD	AFR	Gambian in Western Division, The Gambia
HG02704	GWD	AFR	Gambian in Western Division, The Gambia
HG03050	GWD	AFR	Gambian in Western Division, The Gambia
HG02880	GWD	AFR	Gambian in Western Division, The Gambia
HG02881	GWD	AFR	Gambian in Western Division, The Gambia
HG02882	GWD	AFR	Gambian in Western Division, The Gambia
HG02883	GWD	AFR	Gambian in Western Division, The Gambia
HG02884	GWD	AFR	Gambian in Western Division, The Gambia
HG02885	GWD	AFR	Gambian in Western Division, The Gambia
HG02887	GWD	AFR	Gambian in Western Division, The Gambia
HG02888	GWD	AFR	Gambian in Western Division, The Gambia
HG02889	GWD	AFR	Gambian in Western Division, The Gambia
HG02636	GWD	AFR	Gambian in Western Division, The Gambia
HG02635	GWD	AFR	Gambian in Western Division, The Gambia
HG02634	GWD	AFR	Gambian in Western Division, The Gambia
HG02630	GWD	AFR	Gambian in Western Division, The Gambia
HG02983	GWD	AFR	Gambian in Western Division, The Gambia
HG02982	GWD	AFR	Gambian in Western Division, The Gambia
HG02984	GWD	AFR	Gambian in Western Division, The Gambia
HG02856	GWD	AFR	Gambian in Western Division, The Gambia
HG02855	GWD	AFR	Gambian in Western Division, The Gambia
HG02854	GWD	AFR	Gambian in Western Division, The Gambia
HG02853	GWD	AFR	Gambian in Western Division, The Gambia
HG02852	GWD	AFR	Gambian in Western Division, The Gambia
HG02851	GWD	AFR	Gambian in Western Division, The Gambia
HG03258	GWD	AFR	Gambian in Western Division, The Gambia
HG03259	GWD	AFR	Gambian in Western Division, The Gambia
HG03250	GWD	AFR	Gambian in Western Division, The Gambia
HG03251	GWD	AFR	Gambian in Western Division, The Gambia
HG02628	GWD	AFR	Gambian in Western Division, The Gambia
HG02629	GWD	AFR	Gambian in Western Division, The Gambia
HG02624	GWD	AFR	Gambian in Western Division, The Gambia
HG02625	GWD	AFR	Gambian in Western Division, The Gambia
HG02620	GWD	AFR	Gambian in Western Division, The Gambia
HG02621	GWD	AFR	Gambian in Western Division, The Gambia
HG02622	GWD	AFR	Gambian in Western Division, The Gambia
HG02623	GWD	AFR	Gambian in Western Division, The Gambia
HG02840	GWD	AFR	Gambian in Western Division, The Gambia
HG02841	GWD	AFR	Gambian in Western Division, The Gambia
HG03260	GWD	AFR	Gambian in Western Division, The Gambia
HG02611	GWD	AFR	Gambian in Western Division, The Gambia
HG02610	GWD	AFR	Gambian in Western Division, The Gambia
HG02613	GWD	AFR	Gambian in Western Division, The Gambia
HG02612	GWD	AFR	Gambian in Western Division, The Gambia
HG02615	GWD	AFR	Gambian in Western Division, The Gambia
HG02614	GWD	AFR	Gambian in Western Division, The Gambia
HG02871	GWD	AFR	Gambian in Western Division, The Gambia
HG02870	GWD	AFR	Gambian in Western Division, The Gambia
HG02879	GWD	AFR	Gambian in Western Division, The Gambia
HG02878	GWD	AFR	Gambian in Western Division, The Gambia
NA19448	LWK	AFR	Luhya in Webuye, Kenya
NA19449	LWK	AFR	Luhya in Webuye, Kenya
NA19444	LWK	AFR	Luhya in Webuye, Kenya
NA19445	LWK	AFR	Luhya in Webuye, Kenya
NA19446	LWK	AFR	Luhya in Webuye, Kenya
NA19440	LWK	AFR	Luhya in Webuye, Kenya
NA19443	LWK	AFR	Luhya in Webuye, Kenya
NA19471	LWK	AFR	Luhya in Webuye, Kenya
NA19470	LWK	AFR	Luhya in Webuye, Kenya
NA19473	LWK	AFR	Luhya in Webuye, Kenya
NA19472	LWK	AFR	Luhya in Webuye, Kenya
NA19475	LWK	AFR	Luhya in Webuye, Kenya
NA19474	LWK	AFR	Luhya in Webuye, Kenya
NA19307	LWK	AFR	Luhya in Webuye, Kenya
NA19042	LWK	AFR	Luhya in Webuye, Kenya
NA19332	LWK	AFR	Luhya in Webuye, Kenya
NA19466	LWK	AFR	Luhya in Webuye, Kenya
NA19467	LWK	AFR	Luhya in Webuye, Kenya
NA19462	LWK	AFR	Luhya in Webuye, Kenya
NA19463	LWK	AFR	Luhya in Webuye, Kenya
NA19461	LWK	AFR	Luhya in Webuye, Kenya
NA19468	LWK	AFR	Luhya in Webuye, Kenya
NA19469	LWK	AFR	Luhya in Webuye, Kenya
NA19316	LWK	AFR	Luhya in Webuye, Kenya
NA19317	LWK	AFR	Luhya in Webuye, Kenya
NA19310	LWK	AFR	Luhya in Webuye, Kenya
NA19311	LWK	AFR	Luhya in Webuye, Kenya
NA19312	LWK	AFR	Luhya in Webuye, Kenya
NA19313	LWK	AFR	Luhya in Webuye, Kenya
NA19318	LWK	AFR	Luhya in Webuye, Kenya
NA19319	LWK	AFR	Luhya in Webuye, Kenya
NA19314	LWK	AFR	Luhya in Webuye, Kenya
NA19315	LWK	AFR	Luhya in Webuye, Kenya
NA19328	LWK	AFR	Luhya in Webuye, Kenya
NA19321	LWK	AFR	Luhya in Webuye, Kenya
NA19320	LWK	AFR	Luhya in Webuye, Kenya
NA19323	LWK	AFR	Luhya in Webuye, Kenya
NA19324	LWK	AFR	Luhya in Webuye, Kenya
NA19327	LWK	AFR	Luhya in Webuye, Kenya
NA19031	LWK	AFR	Luhya in Webuye, Kenya
NA19038	LWK	AFR	Luhya in Webuye, Kenya
NA19401	LWK	AFR	Luhya in Webuye, Kenya
